"V1" "V2" "V3"
"1" 1011.06529181018 10.347496131123 767.91841588883
"2" 733.82560034944 11.4404485317026 829.949196861702
"3" 975.868543975403 10.7288489813235 786.977982157447
"4" 978.957756214841 10.5256875964539 735.199257131043
"5" 880.460099310189 10.9267091946965 815.400216159921
"6" 889.153604642689 11.186215839627 807.8534989695
"7" 851.359547939974 11.1569395494613 823.69314656187
"8" 880.460099310189 10.9267091946965 815.400216159921
"9" 967.089717206797 10.9358422884723 809.536194706125
"10" 975.868543975403 10.7288489813235 786.977982157447
"11" 936.870698635571 11.187038511339 789.327074690735
"12" 939.820315576783 10.9533273962869 797.413415087112
"13" 930.432617424207 10.973007591114 803.138547765115
"14" 936.870698635571 11.187038511339 789.327074690735
"15" 949.878983793689 11.1108195626094 784.01731958175
"16" 967.089717206797 10.9358422884723 809.536194706125
"17" 896.164922765118 11.0312976967895 815.181175602606
"18" 902.362899963748 11.2402448003465 802.280517218599
"19" 992.187855472758 10.507985582859 742.440378238645
"20" 1011.06529181018 10.347496131123 767.91841588883
"21" 978.957756214841 10.5256875964539 735.199257131043
"22" 986.60748834469 10.3968147947868 774.433412016279
"23" 733.82560034944 11.4404485317026 829.949196861702
"24" 828.199976358594 11.3561321626627 832.86242790775
"25" 939.820315576783 10.9533273962869 797.413415087112
"26" 949.878983793689 11.1108195626094 784.01731958175
"27" 913.953090094861 11.1365775499297 802.746655156909
"28" 930.432617424207 10.973007591114 803.138547765115
"29" 828.199976358594 11.3561321626627 832.86242790775
"30" 840.760845225372 11.2451089752603 808.185195144568
"31" 889.153604642689 11.186215839627 807.8534989695
"32" 896.164922765118 11.0312976967895 815.181175602606
"33" 849.70038371805 11.205916055562 824.98473328689
"34" 986.60748834469 10.3968147947868 774.433412016279
"35" 991.537551478667 10.4909661984372 771.000069797221
"36" 902.362899963748 11.2402448003465 802.280517218599
"37" 905.321888251247 11.1618697189095 812.571301631661
"38" 840.760845225372 11.2451089752603 808.185195144568
"39" 991.537551478667 10.4909661984372 771.000069797221
"40" 992.187855472758 10.507985582859 742.440378238645
"41" 851.359547939974 11.1569395494613 823.69314656187
"42" 905.321888251247 11.1618697189095 812.571301631661
"43" 905.771916066435 11.1414616094367 803.493763267786
"44" 905.771916066435 11.1414616094367 803.493763267786
"45" 913.953090094861 11.1365775499297 802.746655156909
"46" 880.460099310189 10.9267091946965 815.400216159921
"47" 975.868543975403 10.7288489813235 786.977982157447
"48" 936.870698635571 11.187038511339 789.327074690735
"49" 967.089717206797 10.9358422884723 809.536194706125
"50" 1011.06529181018 10.347496131123 767.91841588883
"51" 978.957756214841 10.5256875964539 735.199257131043
"52" 733.82560034944 11.4404485317026 829.949196861702
"53" 939.820315576783 10.9533273962869 797.413415087112
"54" 949.878983793689 11.1108195626094 784.01731958175
"55" 930.432617424207 10.973007591114 803.138547765115
"56" 828.199976358594 11.3561321626627 832.86242790775
"57" 889.153604642689 11.186215839627 807.8534989695
"58" 896.164922765118 11.0312976967895 815.181175602606
"59" 986.60748834469 10.3968147947868 774.433412016279
"60" 902.362899963748 11.2402448003465 802.280517218599
"61" 840.760845225372 11.2451089752603 808.185195144568
"62" 991.537551478667 10.4909661984372 771.000069797221
"63" 992.187855472758 10.507985582859 742.440378238645
"64" 851.359547939974 11.1569395494613 823.69314656187
"65" 905.321888251247 11.1618697189095 812.571301631661
"66" 913.953090094861 11.1365775499297 802.746655156909
"67" 880.460099310189 10.9267091946965 815.400216159921
"68" 975.868543975403 10.7288489813235 786.977982157447
"69" 936.870698635571 11.187038511339 789.327074690735
"70" 967.089717206797 10.9358422884723 809.536194706125
"71" 1011.06529181018 10.347496131123 767.91841588883
"72" 978.957756214841 10.5256875964539 735.199257131043
"73" 939.820315576783 10.9533273962869 797.413415087112
"74" 949.878983793689 11.1108195626094 784.01731958175
"75" 930.432617424207 10.973007591114 803.138547765115
"76" 889.153604642689 11.186215839627 807.8534989695
"77" 896.164922765118 11.0312976967895 815.181175602606
"78" 828.199976358594 11.3561321626627 832.86242790775
"79" 840.760845225372 11.2451089752603 808.185195144568
"80" 851.359547939974 11.1569395494613 823.69314656187
"81" 986.60748834469 10.3968147947868 774.433412016279
"82" 902.362899963748 11.2402448003465 802.280517218599
"83" 991.537551478667 10.4909661984372 771.000069797221
"84" 992.187855472758 10.507985582859 742.440378238645
"85" 905.321888251247 11.1618697189095 812.571301631661
"86" 913.953090094861 11.1365775499297 802.746655156909
"87" 880.460099310189 10.9267091946965 815.400216159921
"88" 975.868543975403 10.7288489813235 786.977982157447
"89" 936.870698635571 11.187038511339 789.327074690735
"90" 967.089717206797 10.9358422884723 809.536194706125
"91" 1011.06529181018 10.347496131123 767.91841588883
"92" 978.957756214841 10.5256875964539 735.199257131043
"93" 939.820315576783 10.9533273962869 797.413415087112
"94" 949.878983793689 11.1108195626094 784.01731958175
"95" 930.432617424207 10.973007591114 803.138547765115
"96" 889.153604642689 11.186215839627 807.8534989695
"97" 896.164922765118 11.0312976967895 815.181175602606
"98" 828.199976358594 11.3561321626627 832.86242790775
"99" 840.760845225372 11.2451089752603 808.185195144568
"100" 851.359547939974 11.1569395494613 823.69314656187
"101" 986.60748834469 10.3968147947868 774.433412016279
"102" 902.362899963748 11.2402448003465 802.280517218599
"103" 991.537551478667 10.4909661984372 771.000069797221
"104" 992.187855472758 10.507985582859 742.440378238645
"105" 905.321888251247 11.1618697189095 812.571301631661
"106" 913.953090094861 11.1365775499297 802.746655156909
"107" 880.460099310189 10.9267091946965 815.400216159921
"108" 975.868543975403 10.7288489813235 786.977982157447
"109" 967.089717206797 10.9358422884723 809.536194706125
"110" 936.870698635571 11.187038511339 789.327074690735
"111" 1011.06529181018 10.347496131123 767.91841588883
"112" 978.957756214841 10.5256875964539 735.199257131043
"113" 939.820315576783 10.9533273962869 797.413415087112
